tweet_id,rating_numerator,stage,breed,retweet_count,favorite_count
764857477905154048,12,,Bernese_mountain_dog,2029,7099
764259802650378240,10,,German_shepherd,1745,6718
763837565564780549,11,,malamute,4858,14041
763183847194451968,8,,miniature_poodle,1702,6004
763103485927849985,10,,chow,2602,8163
762699858130116608,11,,kelpie,4190,13518
762471784394268675,12,,Samoyed,7612,12571
762464539388485633,12,,chow,4839,11503
761976711479193600,12,,Labrador_retriever,2310,5992
761599872357261312,11,,Gordon_setter,1336,4578
761334018830917632,10,,Norwegian_elkhound,1669,5792
761292947749015552,11,,standard_poodle,1265,4957
761227390836215808,10,,French_bulldog,1775,5908
761004547850530816,11,,golden_retriever,3952,12482
760893934457552897,11,doggo,Blenheim_spaniel,1104,4228
760656994973933572,11,,golden_retriever,2210,7343
760539183865880579,12,,Samoyed,4168,8399
760521673607086080,12,doggo,,1608,4681
760290219849637889,13,,Old_English_sheepdog,13140,29618
759943073749200896,12,pupper,,2382,6581
759923798737051648,10,,Labrador_retriever,6521,16284
759846353224826880,11,,Sussex_spaniel,2265,7433
759557299618865152,10,,golden_retriever,1341,5202
759447681597108224,11,,kuvasz,2827,9418
759446261539934208,10,,,561,1846
759197388317847553,12,,kuvasz,2221,6725
759099523532779520,7,,Shetland_sheepdog,4813,16101
759047813560868866,11,,Labrador_retriever,2302,7227
758854675097526272,11,,Old_English_sheepdog,1027,3904
758828659922702336,13,doggo,Chesapeake_Bay_retriever,4376,12376
758740312047005698,12,,Chesapeake_Bay_retriever,1824,6339
758474966123810816,11,,Pembroke,1132,4227
758405701903519748,10,,Chesapeake_Bay_retriever,2204,5756
758355060040593408,11,,Pembroke,1245,3797
758099635764359168,13,,,11550,21302
758041019896193024,9,,Cardigan,433,3001
757741869644341248,10,,Old_English_sheepdog,3710,7613
757725642876129280,11,,Labrador_retriever,1391,5022
757611664640446465,12,,bluetick,1272,5026
757400162377592832,13,,golden_retriever,7759,16743
757393109802180609,10,doggo,Labrador_retriever,2009,6462
757354760399941633,8,,Italian_greyhound,1637,4995
756998049151549440,11,,golden_retriever,2271,6923
756939218950160384,12,pupper,golden_retriever,2295,7342
756651752796094464,11,,Pembroke,1511,5612
756303284449767430,11,,golden_retriever,1231,4359
756288534030475264,12,,French_bulldog,15071,28519
756275833623502848,10,puppo,Airedale,1738,7114
755955933503782912,12,pupper,Pekinese,3285,8092
755110668769038337,13,,Labrador_retriever,12621,23446
754856583969079297,11,,golden_retriever,2870,7616
754449512966619136,11,,beagle,846,4147
754120377874386944,10,,chow,2670,8655
754011816964026368,12,,French_bulldog,4079,9726
753655901052166144,10,,miniature_pinscher,2492,6458
753398408988139520,12,,whippet,2186,6384
753375668877008896,8,,bluetick,2655,8411
753294487569522689,11,,chow,1191,3758
753039830821511168,13,,,24013,41080
753026973505581056,10,,Pembroke,1109,4283
752932432744185856,12,,,7798,13970
752917284578922496,11,,German_shepherd,1790,7592
752682090207055872,10,doggo,German_shepherd,1846,6642
752660715232722944,10,doggo,English_setter,1794,4878
752568224206688256,9,,,2605,6140
752519690950500352,11,puppo,Labrador_retriever,3917,8157
752334515931054080,8,doggo,Bedlington_terrier,1263,4238
752173152931807232,12,,Labrador_retriever,2106,6569
751950017322246144,13,pupper,,1060,3415
751937170840121344,11,,Lakeland_terrier,1530,5770
751830394383790080,12,,chow,2227,6428
751793661361422336,11,,,3320,6479
751598357617971201,13,,toy_poodle,3440,8699
751583847268179968,5,doggo,dalmatian,1265,4849
751538714308972544,10,,Labrador_retriever,1445,5547
751456908746354688,12,pupper,golden_retriever,1127,3516
751251247299190784,10,,Walker_hound,6695,13791
751205363882532864,12,,Labrador_retriever,2086,6948
751132876104687617,10,puppo,Labrador_retriever,1480,5610
750868782890057730,11,pupper,toy_poodle,1595,5306
750719632563142656,12,,Pembroke,5747,14621
750429297815552001,12,,golden_retriever,4947,14569
750383411068534784,9,pupper,Border_collie,1309,5005
750147208377409536,13,,pug,1095,3409
750132105863102464,11,,toy_poodle,1440,3990
750117059602808832,10,,Shih-Tzu,1466,4740
750101899009982464,11,,golden_retriever,959,3344
750086836815486976,12,,pug,613,2383
750071704093859840,10,pupper,redbone,3802,8653
750056684286914561,11,,Saluki,1011,3444
750041628174217216,13,,Labrador_retriever,703,3502
750026558547456000,10,,standard_poodle,888,2986
750011400160841729,11,doggo,Boston_bull,1035,3568
749996283729883136,12,,Old_English_sheepdog,919,3331
749774190421639168,12,,Pekinese,1493,5114
749417653287129088,11,pupper,papillon,1904,6721
749403093750648834,10,,Chesapeake_Bay_retriever,622,2892
749395845976588288,10,,Pomeranian,3951,9488
749317047558017024,12,floofer,wire-haired_fox_terrier,2509,6076
749075273010798592,11,doggo,,2360,6353
749064354620928000,11,,pug,1714,5277
748977405889503236,10,,German_short-haired_pointer,3759,11235
748932637671223296,13,doggo,borzoi,2564,6461
748699167502000129,11,,Pembroke,1814,5213
748575535303884801,6,,soft-coated_wheaten_terrier,2272,6696
748568946752774144,12,,Tibetan_terrier,776,2411
748346686624440324,10,,borzoi,1413,5735
748337862848962560,13,pupper,,4701,8462
748324050481647620,11,,Shetland_sheepdog,867,4078
748220828303695873,13,,,8825,15549
747963614829678593,10,pupper,kelpie,2444,6397
747933425676525569,11,,Samoyed,2894,7310
747885874273214464,8,,kuvasz,1116,3243
747844099428986880,11,,Pembroke,851,3084
747816857231626240,4,,Pembroke,1316,5346
747648653817413632,12,,,6614,14182
747600769478692864,10,,Chesapeake_Bay_retriever,619,2545
747594051852075008,11,,basenji,1205,4065
747512671126323200,10,,Cardigan,1803,6110
747439450712596480,12,,,2184,5965
747219827526344708,11,,Shetland_sheepdog,1791,5792
747103485104099331,11,,Labrador_retriever,4548,10534
746872823977771008,11,,Pembroke,2429,6593
746790600704425984,10,,Boston_bull,1806,5345
746757706116112384,11,,,4432,10520
746726898085036033,12,,golden_retriever,2037,6648
746542875601690625,11,floofer,,2104,5520
746507379341139972,10,,toy_poodle,1226,5094
746369468511756288,9,,German_shepherd,1854,6637
746131877086527488,10,,chow,2511,7565
746056683365994496,11,,Shetland_sheepdog,931,3904
745789745784041472,10,,Pekinese,1207,4437
745712589599014916,7,,chow,2636,7652
745433870967832576,10,doggo,basset,2894,7824
745422732645535745,9,,Labrador_retriever,2768,9412
745074613265149952,11,,,3976,8605
745057283344719872,12,,Shetland_sheepdog,2585,7945
744995568523612160,9,puppo,Old_English_sheepdog,716,3277
744971049620602880,12,,toy_poodle,3042,8652
744709971296780288,10,,Shetland_sheepdog,1771,6150
744334592493166593,11,,Samoyed,2412,7443
744234799360020481,13,doggo,Labrador_retriever,79515,131075
744223424764059648,12,pupper,,424,1868
743980027717509120,11,,bull_mastiff,1231,4551
743895849529389061,10,,dalmatian,1087,3999
743609206067040256,10,,Weimaraner,1560,4917
743545585370791937,11,,standard_poodle,1066,3863
743253157753532416,10,puppo,malamute,1366,4624
743222593470234624,12,pupper,kuvasz,2164,6792
743210557239623680,10,,golden_retriever,1560,4215
742534281772302336,11,doggo,,4011,7744
742423170473463808,12,,pug,4319,10812
742385895052087300,11,,Cardigan,2266,7457
741793263812808706,10,,kuvasz,1698,4982
741743634094141440,11,pupper,Labrador_retriever,3144,8945
741438259667034112,9,,Chesapeake_Bay_retriever,937,4026
741303864243200000,12,,Chihuahua,3650,9631
741099773336379392,11,,,6247,10997
740995100998766593,10,,malamute,3154,7018
740711788199743490,9,,toy_poodle,1062,3736
740676976021798912,11,pupper,Norwegian_elkhound,7724,19881
740373189193256964,14,,golden_retriever,9220,20648
740359016048689152,9,,golden_retriever,967,3610
740214038584557568,10,,Chesapeake_Bay_retriever,2220,7335
739979191639244800,12,,Irish_water_spaniel,6719,21898
739932936087216128,10,,redbone,1217,4443
739844404073074688,12,,toy_poodle,966,4138
739623569819336705,12,doggo,,1547,4185
739606147276148736,9,pupper,Blenheim_spaniel,1876,5897
739544079319588864,10,,Labrador_retriever,24319,43694
739485634323156992,6,,Walker_hound,3309,7887
739238157791694849,13,doggo,Eskimo_dog,52360,75163
738885046782832640,11,,American_Staffordshire_terrier,1283,4127
738883359779196928,10,,Labrador_retriever,917,3661
738537504001953792,11,puppo,chow,1759,5575
738402415918125056,10,,cocker_spaniel,955,3599
738184450748633089,9,,Bedlington_terrier,1360,4727
738166403467907072,12,,keeshond,3828,9635
738156290900254721,10,,pug,748,2768
737826014890496000,10,,vizsla,2006,5757
737800304142471168,10,,malamute,3904,10943
737678689543020544,11,,Pembroke,1509,5528
737445876994609152,13,floofer,Samoyed,5048,11302
736736130620620800,13,,schipperke,1972,4736
736392552031657984,13,pupper,,8407,19450
736365877722001409,11,pupper,toy_poodle,1408,4367
736225175608430592,10,,Labrador_retriever,3115,8901
736010884653420544,10,,golden_retriever,3355,8652
735991953473572864,11,,cocker_spaniel,1283,3934
735648611367784448,12,pupper,Pembroke,1237,4397
735635087207878657,11,,pug,2659,6776
735256018284875776,8,doggo,Staffordshire_bullterrier,993,3675
735137028879360001,9,pupper,Walker_hound,1092,3428
734912297295085568,10,,Maltese_dog,572,2993
734787690684657664,13,,golden_retriever,7102,13745
734776360183431168,11,,Siberian_husky,608,2742
734559631394082816,10,,,451,1646
733828123016450049,10,,beagle,881,3926
733822306246479872,10,floofer,Lhasa,1141,4015
733482008106668032,10,,French_bulldog,1065,3438
733460102733135873,11,,chow,1451,4605
732732193018155009,12,,Staffordshire_bullterrier,599,2671
732726085725589504,11,,Pomeranian,1003,3855
732585889486888962,10,,Staffordshire_bullterrier,868,4016
732375214819057664,11,doggo,basset,2838,8832
732005617171337216,11,,English_setter,6154,16324
731285275100512256,12,,Pembroke,1090,3798
730924654643314689,9,,Newfoundland,2234,6682
730573383004487680,10,pupper,American_Staffordshire_terrier,2435,5407
730427201120833536,11,,Eskimo_dog,1176,3809
730211855403241472,11,,pug,1182,4180
729823566028484608,13,,kelpie,1390,4358
729463711119904772,13,,German_shepherd,2586,6340
728986383096946689,11,,Maltese_dog,917,3460
728760639972315136,13,,Pembroke,1911,5090
728751179681943552,10,,Saint_Bernard,757,3032
728409960103686147,10,,Saint_Bernard,2269,5383
728387165835677696,12,,collie,1075,3999
728046963732717569,11,,Newfoundland,1328,4722
728035342121635841,12,pupper,Pomeranian,1872,4953
728015554473250816,11,pupper,cocker_spaniel,1219,4479
727685679342333952,12,,Border_collie,720,3206
727644517743104000,13,doggo,Great_Pyrenees,1962,6431
727524757080539137,10,pupper,Pomeranian,1379,4900
727314416056803329,11,pupper,toy_poodle,834,3623
727286334147182592,9,,Chihuahua,920,3324
727175381690781696,10,,flat-coated_retriever,1540,4209
727155742655025152,11,,,1490,3983
726935089318363137,12,,toy_poodle,2738,7496
726887082820554753,10,,soft-coated_wheaten_terrier,1677,4195
726828223124897792,12,,miniature_pinscher,1124,3882
726224900189511680,9,,standard_poodle,1302,4811
725842289046749185,12,,toy_poodle,2970,7691
725786712245440512,11,pupper,chow,1527,4537
725729321944506368,12,,boxer,2009,5646
725458796924002305,13,,,703,1541
724983749226668032,12,,golden_retriever,1462,4040
724771698126512129,11,doggo,German_short-haired_pointer,725,2593
724405726123311104,10,pupper,golden_retriever,1847,5800
724049859469295616,10,,Border_collie,1984,4738
724046343203856385,10,,boxer,620,2901
724004602748780546,11,pupper,pug,1790,4561
723912936180330496,12,,Samoyed,1374,4236
723688335806480385,12,,chow,3347,8435
723673163800948736,10,,golden_retriever,1011,3291
723179728551723008,8,,Norwegian_elkhound,2110,5761
722974582966214656,13,,Great_Dane,1764,4493
722613351520608256,12,,Labrador_retriever,1831,5393
721503162398597120,11,,Pomeranian,2124,5086
721001180231503872,11,pupper,Samoyed,686,2748
720785406564900865,12,,Chihuahua,866,3400
720775346191278080,10,,Newfoundland,760,2702
720415127506415616,10,,Rottweiler,1681,4503
720389942216527872,11,,Pembroke,2840,6974
720059472081784833,9,,Mexican_hairless,1268,4229
720043174954147842,11,,Samoyed,2253,5332
719991154352222208,10,doggo,golden_retriever,1979,5281
719551379208073216,10,,malamute,2192,5515
719367763014393856,11,,soft-coated_wheaten_terrier,827,3022
719339463458033665,10,,golden_retriever,1403,4822
719332531645071360,11,,Dandie_Dinmont,1078,3711
718971898235854848,10,,golden_retriever,1231,3818
718939241951195136,12,,Pembroke,1973,5720
718631497683582976,10,,Pomeranian,9126,20697
718613305783398402,11,,Labrador_retriever,542,2669
718540630683709445,10,,Maltese_dog,1137,2730
718460005985447936,9,,Boston_bull,602,2846
718246886998687744,3,,Chihuahua,565,2115
718234618122661888,11,,malamute,1127,4217
717841801130979328,11,,Brittany_spaniel,670,2660
717537687239008257,11,,golden_retriever,2069,6281
717428917016076293,11,,,510,1748
717421804990701568,9,,miniature_pinscher,945,3446
717047459982213120,12,,golden_retriever,2135,6826
717009362452090881,10,pupper,Siberian_husky,1102,3583
716802964044845056,10,,malinois,1317,4627
716791146589110272,11,,Pomeranian,1474,5204
716730379797970944,12,,,475,1339
716447146686459905,13,pupper,,6643,14327
716439118184652801,11,,Siberian_husky,247,2574
716285507865542656,12,,Yorkshire_terrier,1225,3041
716080869887381504,11,doggo,golden_retriever,1935,5272
715928423106027520,11,,pug,987,3485
715758151270801409,13,,,1596,4085
715733265223708672,10,,Dandie_Dinmont,1920,5093
715704790270025728,11,,,634,3055
715696743237730304,10,,Staffordshire_bullterrier,1454,4257
715680795826982913,12,,golden_retriever,1813,4719
715342466308784130,10,,West_Highland_white_terrier,768,3294
715220193576927233,10,,Chihuahua,736,2630
715200624753819648,12,,Chihuahua,2110,5578
715009755312439296,12,,Chihuahua,1392,4550
714982300363173890,9,,Brittany_spaniel,1166,4094
714962719905021952,12,,,4816,8028
714957620017307648,10,,Great_Pyrenees,1595,4503
714606013974974464,12,,Norfolk_terrier,1038,3938
714485234495041536,10,,,1313,2962
714258258790387713,10,,collie,808,3281
714251586676113411,8,,soft-coated_wheaten_terrier,940,3570
714214115368108032,13,,pug,990,2480
714141408463036416,10,,Labrador_retriever,1569,4673
713919462244790272,12,,Siberian_husky,869,3564
713909862279876608,12,,,616,2078
713900603437621249,11,,golden_retriever,829,3062
713761197720473600,12,,Brittany_spaniel,1541,5308
713411074226274305,11,,Great_Pyrenees,1440,4802
713177543487135744,10,,whippet,3183,7854
713175907180089344,10,,malamute,1630,4851
712809025985978368,10,,Labrador_retriever,7602,20378
712717840512598017,10,,Great_Pyrenees,5616,13474
712668654853337088,10,,Labrador_retriever,1367,4531
712438159032893441,11,,Great_Pyrenees,1756,5799
712309440758808576,12,pupper,,26,269
712097430750289920,10,,Labrador_retriever,1172,4144
712085617388212225,11,,Shih-Tzu,556,3531
711743778164514816,11,,Lakeland_terrier,1101,3095
711732680602345472,10,,Ibizan_hound,4653,9756
711363825979756544,11,,Pembroke,1287,3996
711306686208872448,3,,Dandie_Dinmont,819,3596
711008018775851008,11,pupper,French_bulldog,710,3275
710997087345876993,12,,malamute,1561,4960
710844581445812225,10,,Pembroke,779,2775
710833117892898816,12,,Pembroke,606,2937
710658690886586372,10,,soft-coated_wheaten_terrier,636,2529
710609963652087808,12,,,2624,5227
710588934686908417,12,,Pembroke,2107,4968
710296729921429505,12,,,833,2574
710283270106132480,11,,Shih-Tzu,580,2308
710272297844797440,11,,Old_English_sheepdog,1425,4945
710269109699739648,13,,pug,1257,2613
710153181850935296,11,,cocker_spaniel,1006,3153
710140971284037632,8,,Pekinese,1008,3017
710117014656950272,11,pupper,toy_poodle,2233,5999
709918798883774466,12,,Pembroke,1215,3250
709852847387627521,12,,Chihuahua,1336,3824
709566166965075968,12,,chow,1367,3865
709556954897764353,12,,golden_retriever,1204,3593
709519240576036864,9,,cocker_spaniel,277,1620
709449600415961088,10,,Maltese_dog,665,2420
709409458133323776,8,,Shetland_sheepdog,788,2855
709225125749587968,11,,Labrador_retriever,647,2615
709207347839836162,11,,Chihuahua,6567,13755
709179584944730112,13,,,763,2213
709158332880297985,10,,Siberian_husky,470,2236
709042156699303936,9,,Rottweiler,1864,5197
708853462201716736,8,,,745,1941
708845821941387268,9,pupper,schipperke,1015,3226
708834316713893888,10,,Eskimo_dog,571,1860
708810915978854401,10,,golden_retriever,7848,18036
708738143638450176,11,,Pomeranian,917,2997
708711088997666817,11,,German_short-haired_pointer,834,2790
708479650088034305,13,,Shih-Tzu,765,2768
708469915515297792,11,,Chihuahua,926,3357
708400866336894977,12,,,11330,17516
708356463048204288,10,,pug,1520,3929
708349470027751425,11,,basenji,831,2568
708149363256774660,10,,Cardigan,1727,4672
708130923141795840,11,,French_bulldog,943,3707
708119489313951744,9,,Norwich_terrier,1102,2937
708109389455101952,10,,Staffordshire_bullterrier,610,2124
708026248782585858,13,,malinois,2166,4799
707969809498152960,11,,toy_poodle,1097,2941
707776935007539200,11,,miniature_pinscher,1079,3593
707741517457260545,10,,whippet,696,2718
707738799544082433,12,,,2785,4495
707629649552134146,10,,,997,2834
707610948723478529,12,,golden_retriever,7236,18557
707420581654872064,4,,kuvasz,789,2499
707411934438625280,11,pupper,Lakeland_terrier,673,2486
707387676719185920,10,,Chihuahua,1490,3835
707377100785885184,9,,golden_retriever,1214,3603
707315916783140866,10,pupper,Bernese_mountain_dog,727,2698
707297311098011648,10,,Blenheim_spaniel,903,3022
707059547140169728,11,,Samoyed,759,2796
707038192327901184,10,,pug,900,2404
707021089608753152,12,,cocker_spaniel,1540,4433
707014260413456384,11,,Chihuahua,664,2502
706904523814649856,13,,,8830,15961
706681918348251136,12,,toy_poodle,1103,3627
706644897839910912,9,,Chihuahua,1224,2814
706538006853918722,11,,chow,1580,3778
706516534877929472,12,,golden_retriever,1150,3404
706346369204748288,12,,Tibetan_mastiff,1035,3768
706310011488698368,12,pupper,Pembroke,9034,23443
706291001778950144,11,,Border_terrier,522,1861
706265994973601792,11,,papillon,1030,2979
706169069255446529,12,,,2511,4291
706166467411222528,7,,Samoyed,1819,5636
706153300320784384,13,,,437,1632
705975130514706432,10,pupper,Staffordshire_bullterrier,842,3397
705970349788291072,12,,golden_retriever,1008,3440
705898680587526145,10,,collie,643,2597
705591895322394625,11,,basenji,1308,3475
705475953783398401,12,,golden_retriever,1045,3231
705442520700944385,12,,Great_Pyrenees,1859,4877
705428427625635840,11,pupper,Chihuahua,1931,4188
705239209544720384,11,,Chihuahua,854,3290
705223444686888960,9,,Chesapeake_Bay_retriever,900,2829
705102439679201280,10,,collie,585,2342
705066031337840642,12,,Airedale,683,2378
704859558691414016,10,pupper,pug,612,2462
704847917308362754,12,,golden_retriever,1727,5594
704761120771465216,13,pupper,Chihuahua,3257,7283
704499785726889984,12,,Chihuahua,1124,3212
704480331685040129,11,,Samoyed,1197,3723
704364645503647744,12,,Pembroke,3999,8804
704347321748819968,10,pupper,Brittany_spaniel,393,1729
704134088924532736,12,pupper,,519,1653
704054845121142784,12,,Great_Pyrenees,1028,3201
703774238772166656,10,,Labrador_retriever,526,2020
703769065844768768,10,,boxer,1276,3621
703611486317502464,10,pupper,Pembroke,1709,4229
703382836347330562,12,,golden_retriever,1285,3837
703356393781329922,9,,Border_collie,429,2085
703268521220972544,12,pupper,kuvasz,618,2152
703079050210877440,11,,Pembroke,3494,8064
702899151802126337,12,,,509,1772
702684942141153280,11,,golden_retriever,1215,3516
702671118226825216,10,,bloodhound,634,2398
702598099714314240,11,pupper,kelpie,3712,11332
702539513671897089,12,,Pomeranian,1091,3134
702332542343577600,13,,,1755,3491
702321140488925184,12,,West_Highland_white_terrier,1156,3604
702276748847800320,11,,Boston_bull,860,2706
702217446468493312,9,,golden_retriever,1526,5268
701981390485725185,12,,Pomeranian,1106,3755
701952816642965504,11,,toy_poodle,1149,4167
701889187134500865,11,,French_bulldog,1558,3905
701805642395348998,11,pupper,,1900,3752
701601587219795968,10,,Chihuahua,523,2299
701570477911896070,9,,Yorkshire_terrier,1055,3080
701545186879471618,10,pupper,Border_collie,680,2902
701214700881756160,12,,Chihuahua,5812,13475
700890391244103680,11,,schipperke,653,2437
700864154249383937,12,pupper,kuvasz,685,2828
700847567345688576,10,,Rhodesian_ridgeback,558,2637
700747788515020802,11,,Great_Pyrenees,10673,25130
700518061187723268,10,,American_Staffordshire_terrier,915,2887
700505138482569216,12,,Norwegian_elkhound,646,2487
700462010979500032,6,,Pomeranian,2031,4537
700167517596164096,10,,beagle,836,2903
700151421916807169,11,pupper,Italian_greyhound,754,2450
700143752053182464,10,pupper,golden_retriever,3129,8282
700029284593901568,10,,West_Highland_white_terrier,661,2262
700002074055016451,9,,Chihuahua,1529,3627
699801817392291840,11,pupper,golden_retriever,1088,3345
699788877217865730,12,,Border_terrier,557,2458
699779630832685056,10,,malinois,1397,3039
699775878809702401,11,,Dandie_Dinmont,690,2150
699446877801091073,12,,Pembroke,2938,6515
699434518667751424,12,pupper,golden_retriever,577,2384
699423671849451520,10,,pug,383,1505
699413908797464576,11,,Samoyed,688,2258
699370870310113280,11,,cairn,497,2053
699323444782047232,10,,Labrador_retriever,983,3466
699079609774645248,8,,schipperke,745,2677
699072405256409088,12,,Shih-Tzu,1325,3296
699060279947165696,12,,,2059,4173
699036661657767936,13,pupper,Chihuahua,1345,2863
698989035503689728,13,,Norfolk_terrier,1113,3701
698953797952008193,11,,Italian_greyhound,1020,2975
698907974262222848,10,,German_short-haired_pointer,699,2787
698710712454139905,10,,Samoyed,774,2710
698703483621523456,7,,Brittany_spaniel,425,1608
698635131305795584,12,,Samoyed,388,1400
698549713696649216,9,,French_bulldog,704,2536
698355670425473025,10,,pug,516,2046
698342080612007937,11,,boxer,1074,2485
698262614669991936,11,,Italian_greyhound,2268,5214
698195409219559425,9,,Labrador_retriever,6750,18408
698178924120031232,10,,Chesapeake_Bay_retriever,830,3084
697995514407682048,11,,Staffordshire_bullterrier,372,1665
697990423684476929,11,,Pembroke,1451,3592
697943111201378304,10,,Great_Dane,776,2638
697630435728322560,8,,,614,1909
697616773278015490,11,pupper,Lhasa,1144,3467
697596423848730625,11,pupper,Shetland_sheepdog,1425,3306
697575480820686848,8,,whippet,572,2250
697516214579523584,9,,,1282,2281
697463031882764288,11,,Labrador_retriever,1552,3748
697270446429966336,10,,toy_poodle,2087,5131
697259378236399616,8,,Great_Dane,1136,3611
697255105972801536,10,,Great_Dane,1315,3316
697242256848379904,10,,Eskimo_dog,751,2753
696900204696625153,12,,Chihuahua,1156,3492
696894894812565505,9,,Appenzeller,758,2594
696886256886657024,12,,kuvasz,2016,5317
696754882863349760,10,,toy_poodle,396,1615
696744641916489729,10,,,1069,2293
696713835009417216,9,pupper,Chesapeake_Bay_retriever,757,2613
696518437233913856,10,pupper,,1887,4274
696488710901260288,12,,briard,1166,2788
696405997980676096,7,,borzoi,1284,3531
696100768806522880,10,pupper,,750,2125
695816827381944320,11,,Pomeranian,1320,3287
695794761660297217,13,,Samoyed,880,3490
695629776980148225,8,,Old_English_sheepdog,2377,5020
695446424020918272,12,,basenji,2026,4787
695409464418041856,10,,pug,4017,9460
695314793360662529,10,,Maltese_dog,1675,4004
695095422348574720,12,pupper,papillon,684,2888
695074328191332352,11,pupper,Shih-Tzu,1239,3116
695051054296211456,6,,Boston_bull,885,2918
694925794720792577,5,,,1043,2965
694352839993344000,10,,Australian_terrier,700,2244
694342028726001664,11,,,557,1727
694329668942569472,9,pupper,boxer,569,2203
694206574471057408,10,,Shih-Tzu,2297,4582
694183373896572928,9,,Pekinese,1040,3236
694001791655137281,11,,Pembroke,1176,3705
693993230313091072,12,,,457,2044
693942351086120961,10,,groenendael,413,1896
693642232151285760,9,,Scottish_deerhound,472,2790
693629975228977152,12,pupper,pug,894,2685
693622659251335168,10,,malamute,422,1691
693280720173801472,10,,Labrador_retriever,1403,3669
693267061318012928,12,,,925,2622
693262851218264065,11,pupper,golden_retriever,568,2459
693231807727280129,9,,vizsla,841,3133
693155686491000832,12,,Shih-Tzu,3622,8668
693109034023534592,11,,cocker_spaniel,695,1889
693095443459342336,10,pupper,Yorkshire_terrier,523,2056
692919143163629568,9,,Saint_Bernard,838,2926
692905862751522816,10,pupper,Mexican_hairless,998,2683
692901601640583168,10,,soft-coated_wheaten_terrier,682,1971
692894228850999298,10,,German_short-haired_pointer,910,2511
692828166163931137,12,pupper,Samoyed,998,3148
692752401762250755,13,pupper,Samoyed,4124,7496
692568918515392513,12,,golden_retriever,1737,4739
692535307825213440,10,,pug,1529,3504
692530551048294401,10,,Siberian_husky,474,2021
692187005137076224,12,,Siberian_husky,929,2768
692158366030913536,10,,pug,896,2369
692041934689402880,13,,,1424,3724
692017291282812928,9,,Tibetan_terrier,1081,3153
691793053716221953,10,,,4732,8910
691756958957883396,10,,Saint_Bernard,1161,3179
691675652215414786,10,,Chihuahua,577,2116
691483041324204033,5,,bloodhound,656,2608
691459709405118465,12,,Shetland_sheepdog,1294,4449
691444869282295808,12,,Bernese_mountain_dog,955,2890
691416866452082688,13,,Lakeland_terrier,8689,21253
691321916024623104,11,,Rottweiler,747,2828
691096613310316544,11,,borzoi,1019,3253
690989312272396288,12,,,3282,6513
690959652130045952,11,,golden_retriever,1421,3902
690735892932222976,13,,golden_retriever,1442,4134
690728923253055490,8,,kuvasz,597,2384
690690673629138944,10,,Maltese_dog,898,2547
690649993829576704,11,,Mexican_hairless,325,1435
690597161306841088,11,,Lhasa,681,2163
690400367696297985,10,,Pembroke,509,2041
690374419777196032,11,,kuvasz,972,3560
690360449368465409,9,,pug,1006,2925
690348396616552449,12,,,573,1644
690021994562220032,10,,malamute,1180,3056
690015576308211712,12,pupper,malamute,836,2740
690005060500217858,10,,Samoyed,1907,4004
689999384604450816,10,,standard_poodle,424,1561
689993469801164801,12,floofer,,518,1618
689977555533848577,12,,Labrador_retriever,502,1490
689905486972461056,11,pupper,Pomeranian,787,2651
689877686181715968,9,,Old_English_sheepdog,1344,3323
689835978131935233,11,,collie,850,2369
689661964914655233,12,,Italian_greyhound,1052,3501
689623661272240129,10,pupper,toy_poodle,748,2467
689599056876867584,11,,cocker_spaniel,6265,12795
689557536375177216,12,,Eskimo_dog,519,2257
689517482558820352,12,,Pembroke,1609,3735
689283819090870273,9,,Scotch_terrier,1250,3624
689280876073582592,10,,Chihuahua,819,2197
689275259254616065,10,,American_Staffordshire_terrier,285,1273
689255633275777024,10,,,1212,2805
689154315265683456,9,,cocker_spaniel,1128,3348
689143371370250240,10,pupper,English_springer,579,2232
688916208532455424,11,pupper,Pembroke,983,3003
688898160958271489,10,,Ibizan_hound,890,2307
688828561667567616,9,,Cardigan,420,1508
688804835492233216,12,,malinois,227,1043
688789766343622656,8,,American_Staffordshire_terrier,759,2434
688547210804498433,9,,papillon,789,2862
688519176466644993,12,pupper,Pembroke,825,2520
688385280030670848,12,,golden_retriever,5035,10180
688116655151435777,10,,pug,888,3093
688064179421470721,11,,Eskimo_dog,408,1878
687841446767013888,13,,,2872,6009
687826841265172480,12,,Pomeranian,1292,2989
687818504314159109,12,pupper,Lakeland_terrier,1080,2758
687807801670897665,11,,Staffordshire_bullterrier,801,2625
687732144991551489,11,,,750,1935
687704180304273409,9,pupper,miniature_pinscher,950,2660
687664829264453632,11,,pug,576,2121
687494652870668288,7,,Rottweiler,654,2104
687480748861947905,12,,English_springer,281,1760
687460506001633280,10,,Boston_bull,614,2243
687399393394311168,10,,,702,2081
687317306314240000,11,,Shih-Tzu,10411,22073
687312378585812992,7,pupper,Great_Dane,2146,4777
687127927494963200,9,,pug,2591,6004
687124485711986689,11,,beagle,577,2371
687109925361856513,11,,borzoi,2803,6370
687096057537363968,11,pupper,Labrador_retriever,695,2449
686760001961103360,12,pupper,,1551,3852
686730991906516992,12,,Tibetan_mastiff,1350,4543
686683045143953408,11,pupper,Norwich_terrier,912,3072
686618349602762752,11,pupper,Rottweiler,1544,4042
686606069955735556,10,,Labrador_retriever,607,2071
686394059078897668,12,,,769,1928
686386521809772549,11,,Yorkshire_terrier,996,3553
